TCGA.96.A4JK.01,3150.1438350000003,6289.870527,3235.564402,6914.725447,340.293315,508.00930700000004,331.091506,13.542285000000001,3814.931133,397.587598,521.377973,5481.673903,10052.195090000001,46.182664,22971.36137,10.069904,52.43295,896.3950960000001,47.397998,25946.14997,17914.359630000003,35.939141,13.889523,318.070079,397.761217,4.861333,1953.2141829999998,627.459205,5.034952,102.435233,62.676473,15.625713000000001,7.812857000000001,19.098094,5.208571,963.4120449999999,71.183806,47.224378,114.241327,186.814085,9.722666,38.890665000000006,21.528761,982.683758,1991.2367530000001,3769.963802,27382.6739,60.59304399999999,1376.625356,3.125143,115.97751799999999,1152.309559,92167.40277999999,82.816281,205.91218,932.681475,1664.83296,265.11627200000004,10.243523,487.00140300000004,162.16018200000002,335.95284,417.38016899999997,21.702379999999998,1503.8881119999999,1522.812587,479.36216500000006,228.309036,89.240186,20896.093,9143.299425,81.94818599999999,169.79942,3.6460000000000004,29.515237,283.693509,754.548341,194.279704,73.78809100000001,128.998946,150.006849,26.042856,269.977605,350.36322,10.069904,1666.221913,2473.029585,2874.436802,73.78809100000001,17.882761,263.5537,1170.018701,990.843853,10141.6089,31260.975980000003,10226.68223,851.080527,109.55361299999998,404802.1637,1882.5512350000001,32.640378999999996,15.799332999999999,50.175902,105769.4127,143.062088,42.536664,203.307894,162.333801,43.751998,3523.251148,1416.036878,32.813998,1843.486951,15171.17882,1556.147442,479.883022,2014.848942,2230.483788,4476.41967,2.083428,5705.295224,380.74655099999995,385.434265,2165.7238859999998,13.021428,27.605427000000002,7.118380999999999,11920.50957,443.24940499999997,459.74321399999997,7792.022448000001,9505.989596,3.6460000000000004,30.209713,369.808552,2.777905,49.655045,16.667428,23.264951,20.313428,229.87160699999998,29.167997999999997,617.215682,49.655045,51.912093,13.542285000000001,236.29551099999998,29.862475,163.37551499999998,207.821989,16.841047,386.30236099999996,6.250285,5.7294279999999995,17.535523,6.423904,16.32019,16.146570999999998,5.903047,3.2987620000000004,6.944762,1278.877838,74.135329,347.585315,802.2935769999999,6.076666,596.7286349999999,50.696759,13.368666000000001,2.951524,22.223237,194.453323,52.60656899999999,158.166944,103.30332800000001,7.292000000000001,4.861333,11.632475999999999,311.99341200000003,99.830947,11.285238,219.62808399999997,60.419425,59.204092,3.993238,23.264951,340.814173,7.986476,43.751998,8.854571,4.687714,74.308948,4.687714,4.687714,729.720819,155.736278,86.809519,12.847809,159.382277,149.48599199999998,80.559234,18.229999,32.293141,298.277508,5.903047,113.025994,14.931237,21.875999,69.447615,21.528761,14.583998999999999,29.862475,444.985596,18.924475,14.236760999999998,8.854571,34.202951,39.064284,12.500571,4231.269587,4221.546921,1106.9949900000001,23947.621219999997,138.027136,13105.11227,11.458857,27.084570000000003,30.904189000000002,116.498375,10900.84495
TCGA.96.A4JL.01,6951.621896,13972.0545,7002.330629000001,7200.7561049999995,2396.886925,373.411218,1224.552078,27.036921999999997,11230.18574,557.447947,561.509287,3718.0988979999997,16926.73749,85.40418199999999,32808.89828,12.88025,40.961515999999996,801.0123179999999,126.597775,14762.04318,8781.777811,48.504005,14.968939,586.8056339999999,762.951759,50.476656,2939.48197,439.204929,0.464153,100.025006,68.114476,37.828483,3.481149,16.941589999999998,5.801915,1414.970912,34.695448999999996,19.030279999999998,121.376052,92.830632,283.945696,22.39539,59.295566,1986.111377,1349.7573929999999,4290.167670000001,52111.75184,166.74702299999998,1055.36825,3.829264,389.308464,1442.7040630000001,49179.81235,168.37155900000002,307.849584,2729.452665,1592.27742,125.669468,15.084978,1357.531958,357.049819,162.105492,443.730422,15.433093,1975.900007,3580.2454090000006,903.3580900000001,629.8558400000001,150.617701,61068.05124,16992.5312,92.25044100000001,236.137921,4.409455,23.903888000000002,300.307095,374.455563,150.849777,72.17581700000001,143.539365,157.812075,24.019926,714.67983,182.528231,10.327408,1324.577084,2119.323334,2597.40109,57.090839,14.504786,254.12385600000002,1195.89062,1616.065269,10568.07125,6536.320855,14358.11389,1484.5938859999999,27.617113,379570.4146,227.783164,17.753857999999997,15.665169,112.557142,68505.52545,305.296742,55.118188,285.802309,58.135183,27.849190000000004,4681.912938,1277.001385,17.173667000000002,1933.894146,20294.28471,2243.1361899999997,410.427433,1795.344428,1340.0101769999999,1594.134032,2.784919,7079.264016,449.88045199999993,464.153161,2784.686891,8.470794999999999,36.900176,5.337761,26006.26955,204.923621,560.0007889999999,7544.461520999999,11360.264659999999,3.249072,38.408674,445.354958,3.945302,30.51807,16.477437,27.849190000000004,18.914241,63.937098,11.139676,567.195163,53.95780500000001,10.791561,21.235007,266.19183799999996,5.221723,208.868923,980.291477,14.968939,566.382895,8.81891,18.798203,16.129322,4.525493,16.709514000000002,14.852901000000001,5.569838,2.6688810000000003,3.713225,699.246737,39.104904,1485.9863460000001,247.857788,7.890604,299.14671200000004,37.016215,15.084978,2.6688810000000003,17.521782,109.65618400000001,47.691736999999996,162.337568,137.853489,5.105685,3.5971870000000004,14.156671,556.635679,52.217231,8.238719,790.9169870000001,41.657746,158.044151,2.320766,15.084978,262.942766,5.4538,39.569057,10.907599000000001,7.658527,35.391678999999996,2.436804,2.204728,1599.471794,300.539172,41.541708,8.702872,72.407893,48.736082,69.622974,16.245361,34.811487,219.19633,9.631178,51.288924,23.091620000000002,9.979292999999998,142.495021,41.541708,11.023638,17.289704999999998,196.684902,15.665169,7.890604,9.283063,34.463372,31.910529999999998,14.852901000000001,461.832395,466.125812,1289.53352,19001.38608,357.978126,23571.55414,9.167025,81.45888000000001,38.176598,919.3713740000001,13771.30826
TCGA.98.7454.01,4733.022815,9532.396418,4689.07619,14525.07773,1406.292008,508.68936799999994,607.210234,14.936107999999999,3679.739974,354.158098,760.30534,12393.81002,20919.455319999997,29.872215999999998,16308.21923,9.478684,6.319123,591.412427,89.90388,17925.34014,1472.642795,22.978628,9.191450999999999,430.27480099999997,744.507534,14.361642000000002,3969.2706810000004,1532.387227,3.159561,90.765579,73.244375,29.872215999999998,2.872328,10.914848,7.4680539999999995,2526.500102,54.861473,15.797806,219.158661,539.997748,41.36153,52.563611,43.946625,1127.101683,521.04038,5118.2020600000005,65927.11869,85.020922,1765.045831,2.872328,122.648425,1190.005676,90342.19772000001,205.94595,12.351011999999999,1828.237057,1594.142288,371.10483500000004,10.340382,760.8798059999999,128.393082,194.456636,412.466365,12.063778999999998,938.3897039999999,3584.953135,997.5596699999999,562.689143,163.148256,4835.277708,2870.60505,75.829471,195.60556699999998,4.308493,22.691395,330.03053900000003,224.616085,258.79679300000004,107.137851,38.201968,45.957254999999996,38.776434,139.30793,240.413891,19.531833,2523.053308,4277.4715240000005,5545.3173,25.563723,10.05315,112.882508,295.56259700000004,183.82902099999998,4073.8234369999996,12127.8324,3220.741888,393.79623,17.233971,379228.3547,685.3375679999999,37.914736,41.36153,66.63802,151503.8363,253.913835,50.552981,871.751684,37.627503000000004,56.010405000000006,4236.68446,1169.899377,16.659505,1881.9495989999998,5621.146771,1979.0343,427.40247300000004,1979.608766,1281.0584880000001,3409.453867,2.872328,9786.310253,469.338468,484.849042,5192.595367,12.925478,96.79746899999999,5.744657,17828.82991,299.87109,311.360404,5859.837265,11244.87864,3.7340269999999998,37.627503000000004,238.97772700000002,4.02126,48.542351000000004,41.935995,71.520978,40.212598,114.893138,35.329640000000005,1041.793528,30.159449,19.531833,7.755286999999999,168.03121399999998,14.074409,195.31833400000002,6.03189,25.563723,557.5189519999999,10.914848,10.627614999999999,7.4680539999999995,8.904218,19.244601,19.531833,7.755286999999999,6.319123,12.063778999999998,830.102921,51.414679,3500.219446,192.446006,4.02126,1172.771705,83.87199100000001,38.201968,4.308493,41.648762,148.499381,49.404049,245.584082,35.329640000000005,12.351011999999999,12.351011999999999,14.361642000000002,303.317884,72.66991,7.4680539999999995,303.89235,102.542126,77.265635,7.180821000000001,42.510461,192.733239,4.02126,40.787064,10.914848,3.159561,32.170079,8.616985000000001,12.063778999999998,1169.324911,243.573452,89.042182,7.180821000000001,872.326149,75.542238,76.403937,20.680765,16.085039000000002,301.307254,10.05315,158.83976299999998,53.999775,54.861473,93.637907,20.967998,8.329752000000001,18.957368,176.6482,45.095557,51.127446,26.138189,23.26586,42.510461,21.829696,75.542238,70.084814,446.072608,12578.2135,156.5419,4897.032770000001,6.319123,4.882958,39.638133,463.306579,18747.68778
TCGA.98.8020.01,5004.734069,10070.89868,5110.69145,13460.710319999998,518.242913,391.052827,1280.558861,10.307138,3095.233629,397.649395,567.92332,8475.972102,3916.7125509999996,25.767846,31234.75188,15.66685,15.254565,697.174834,80.601821,20803.10336,14968.026230000001,24.324846,121.005804,877.3436109999999,1045.143823,4.535141,2747.26464,941.6601539999999,5.565855,108.224952,96.8871,29.890701,3.5044269999999997,8.657996,8.657996,1954.23342,133.786655,47.000551,266.748739,336.218851,25.973988000000002,39.167126,43.702265999999995,1643.576272,550.81347,2890.946148,94483.68143,47.618978999999996,3786.2241799999997,5.153569,156.050074,2448.9760579999997,26411.01116,79.158822,106.988095,1253.966444,2377.856804,384.250115,2.473713,604.204447,163.265071,233.353611,388.785256,8.451853,2005.1506829999998,2819.8268940000003,1075.859095,428.158525,65.141114,7427.736137999999,5703.351902,126.983944,246.134462,5.153569,63.904256999999994,462.584367,200.164626,405.48282,307.152721,40.816268,43.496124,24.530989,95.23795799999999,386.929971,13.193137,1792.823634,2808.282899,3099.562627,41.02241,11.543994999999999,244.897606,183.260919,211.70862000000002,6947.217351,71999.48382000001,29727.023689999998,771.7985150000001,5.565855,270573.718,2084.1033620000003,52.978691000000005,28.859987,48.031264,155217.0508,326.530141,90.290531,424.03566900000004,141.001652,108.431095,12244.05572,1644.606986,24.943275,8110.4809780000005,7525.860095,2600.903276,646.875999,8641.710886,2758.3963489999996,4196.654427,3.5044269999999997,6747.258868000001,339.310993,360.337555,1025.56026,20.614276999999998,36.693412,6.390426000000001,8276.219762,329.003854,421.149671,5593.890093,6207.989393,5.565855,9.68871,886.4138929999999,11.337852,138.734081,43.496124,65.965685,49.061978,176.87049299999998,24.737132,388.372971,69.676255,31.952129,12.368566,421.56195599999995,20.408134,146.36136399999998,96.8871,20.408134,686.249267,3.5044269999999997,5.153569,13.811565,13.811565,58.132259999999995,55.04011800000001,4.741283999999999,7.0088539999999995,8.039568,173.159923,54.00940500000001,1161.614485,489.58906900000005,8.245711,687.073838,49.061978,31.127558,2.885999,42.877695,159.142215,74.829824,175.015208,38.136412,9.276424,8.451853,4.741283999999999,666.253419,96.8871,7.421139999999999,690.16598,86.78610400000001,239.74403700000002,8.039568,23.500275,249.226604,8.451853,63.28582900000001,12.780851,12.986994000000001,55.452404,15.048422,15.460707000000001,1044.93768,138.115653,157.08078799999998,13.605423000000002,66.377971,95.856386,56.895403,10.513281,10.719424,164.501927,11.131708999999999,162.028214,23.706418,23.294133,61.430544,23.294133,15.66685,10.925567,309.214149,57.926117000000005,25.35556,14.842279000000001,34.219699,37.724126,14.017707999999999,183.673204,173.366066,527.725481,28493.46538,96.8871,6501.124406,5.565855,9.070282,38.548697,171.30463799999998,36502.11183
TCGA.98.8021.01,9136.748331,18444.00076,9235.534920999999,19077.47949,3387.36882,630.678479,1805.6944010000002,14.001249,9953.487851,422.837717,581.674108,10693.99835,6162.260785,32.98072,35871.66642,13.69011,16.49036,801.1825769999999,107.187339,26081.83761,2542.937941,33.447428,29.713762,758.712122,1116.521816,47.915385,2090.075324,902.458277,3.422528,235.532121,176.415736,42.781594,6.6894860000000005,12.289985,11.978846,1563.161656,84.474202,49.626649,145.14628000000002,240.354773,22.090859,31.580595000000002,44.959565999999995,1243.466473,1671.74912,1511.201466,48221.0791,62.072204000000006,1478.843024,12.445555,89.29685400000001,947.1067039999999,53504.52816,164.903598,300.56014300000004,680.927405,3734.599793,353.76488900000004,6.5339160000000005,198.351026,116.210366,227.131371,285.0032,6.6894860000000005,859.209975,4106.099596999999,1404.636405,784.536647,134.87869799999999,21097.392999999996,12362.0138,123.21099,305.693935,3.422528,18.046054,291.692686,889.701584,187.77230500000002,51.182342999999996,179.371555,206.285067,25.513386999999998,670.970962,566.272734,10.112013000000001,1924.238309,2892.346886,3267.891496,31.580595000000002,8.867458000000001,90.54141,1323.895869,1165.837326,16634.10598,21060.67861,19737.24945,401.369135,60.827647999999996,294184.4413,2685.90625,33.602996999999995,22.246429,55.693856999999994,149038.6276,557.871984,166.148154,210.329873,110.609866,56.004996,5541.694319,2116.0554190000003,22.401998000000003,2538.115289,12014.62726,1713.130589,396.235344,1781.736709,2142.502222,6760.425252,11.512138,3999.067828,184.038638,195.550776,1436.5281380000001,7.622902000000001,79.184841,4.822652,14511.51665,239.421356,1299.00476,9551.340868000001,28701.47128,4.511514,15.245804000000001,238.17680099999998,2.0224029999999997,63.939037,45.270705,24.113262,43.71501,114.96581100000002,25.668956,396.702052,42.626024,18.046054,16.49036,111.854422,31.269455999999998,114.65467199999999,77.784716,15.090235,520.3797509999999,4.822652,7.467333,14.623527,5.44493,12.134416,13.223401999999998,6.222777,4.044805,12.134416,425.01568899999995,46.67083,3734.4442240000003,651.835922,6.378347,544.8041519999999,46.67083,24.424401,6.5339160000000005,29.247053,154.32487700000001,35.469831,124.92225400000001,183.105222,6.845055,10.267583,10.423152,287.492311,174.237764,3.2669580000000003,251.711342,37.181094,149.81336299999998,4.667083,20.846304,350.80907,9.800874,53.515885,13.845679,10.267583,40.914761,4.200375,5.6005,1750.0005440000002,157.591835,100.964562,13.378971,199.751151,44.959565999999995,52.271328999999994,18.046054,32.047303,231.798454,7.156194,257.934119,52.893606999999996,21.313012,80.118258,24.268831,11.04543,21.624151,385.967762,67.98384200000001,21.001873,7.622902000000001,33.914136,43.71501,16.334789999999998,1684.505813,1704.5742699999998,615.277105,11972.62351,141.568183,9386.126131,13.534541,24.57997,60.672079000000004,970.5976880000001,24094.28254
TCGA.98.8022.01,5249.424214,10574.46544,5287.065671,13340.667109999999,1501.649152,342.55953700000003,734.899344,12.69564,3679.2854270000003,406.1491,407.819578,10075.32635,16801.00844,72.721514,22305.34773,10.691065,5.011437,549.142092,61.473622999999996,34045.13924,67618.98069,14.032023,17.37298,756.7269349999999,868.7603859999999,19.266189999999998,4043.4498240000003,401.026298,2.450036,92.54453000000001,64.36912,25.502644,5.345532,10.468334,8.575125,1267.336647,107.244744,19.600285999999997,93.99227900000001,99.894637,8.018299,29.957255,80.071621,1434.829997,2153.358648,2102.1306289999998,94077.02756,47.998427,3295.520745,4.565976,118.71536599999999,977.4528779999999,50334.20157,91.876339,133.08148500000001,696.923791,1697.095182,269.281196,5.679628,295.897493,120.83130600000001,177.96168400000002,297.122511,8.352394,662.846022,3793.3234520000005,1781.398683,666.6324400000001,162.147817,11104.7868,4564.861967,71.83059200000001,194.332377,2.11594,13.475195999999999,352.025584,265.494777,225.180554,38.086919,63.255467,67.375982,53.009863,199.789275,290.99742200000003,7.795567999999999,2520.195811,3824.505725,4399.7072880000005,26.727662,8.68649,112.70164199999999,1026.8990529999999,851.832866,10884.50632,7107.999021,6824.463072,199.90063999999998,10.022872999999999,345644.24299999996,308.704498,48.666618,49.112079,92.878626,84959.33107999999,326.634305,75.17155,119.049462,24.834453,47.330234999999995,3952.6871380000002,1841.8700190000002,33.186847,1987.869873,8749.411574,2507.500172,604.045165,1949.003398,2698.6029559999997,4068.507007,15.925232000000001,6381.452072,336.323082,376.971402,3650.5531899999996,12.138813,26.504932,3.340958,30740.932,461.497633,723.540088,7942.124811,13791.139580000001,3.118227,20.936669000000002,308.593133,3.7864190000000004,41.873337,47.107504999999996,23.386704,31.739099,91.208147,13.920657,327.970688,31.293638,18.709364,13.363831,124.617725,22.718513,166.71379299999998,18.263901999999998,15.702501999999999,316.945527,9.577411999999999,1.447748,14.477484,4.45461,13.252466,12.361544,5.011437,1.670479,3.5636879999999995,733.451596,57.464473999999996,3000.0687120000002,282.310932,4.343245,276.51993799999997,27.618584000000002,8.241029,3.6750540000000003,8.909221,127.735952,30.068620000000003,125.174551,178.852606,3.7864190000000004,3.340958,8.352394,202.462041,50.893923,8.129664,174.843457,47.107504999999996,55.68263,2.450036,36.527805,193.218724,4.565976,29.511794000000002,10.468334,2.672766,32.741386,7.795567999999999,5.568263,855.3965539999999,139.7634,60.471336,10.802430000000001,197.116508,17.818441,39.089206,14.032023,11.247891000000001,113.36983400000001,13.029735,93.658183,19.154825,12.361544,77.176124,22.607148000000002,6.7932809999999995,21.38213,133.08148500000001,35.302787,8.241029,4.677341,26.393565999999996,33.186847,6.236455,2500.150065,2482.88845,421.962966,8670.230875,53.23259399999999,4901.296414,4.009149,14.700214,30.736811,669.6393019999999,23342.046919999997
TCGA.98.8023.01,7067.076951000001,14080.81115,7039.329154000001,16973.51903,2216.47492,490.370557,1081.446483,18.418797,7064.6849,615.474851,918.3085710000001,6446.817997,7149.124318000001,28.465413,14960.6077,8.37218,8.132975,554.238333,50.472287,21880.81269,2679.09768,18.897207,13.156282999999998,514.769483,806.838971,27.987003,1588.561401,923.092674,3.827282,65.542211,46.405799,16.983566,8.850591,10.764232000000002,3.5880769999999997,1085.752176,77.263263,23.68131,111.708805,200.453916,36.598388,50.711492,27.269387,755.888274,3957.649207,4616.659395000001,52993.26972,36.837593,2497.780176,9.329001,213.13178900000003,1119.001692,85731.36496,110.99118999999999,88.745111,784.592892,1675.153665,283.697308,4.544898,537.972382,123.42985700000001,162.659502,361.67818700000004,13.634694,890.7999789999999,2797.025819,524.337689,434.635758,57.648441000000005,10697.25431,5212.041013,78.459289,214.32781400000002,3.827282,22.724489000000002,305.94338700000003,238.487535,454.72899,100.94457299999999,53.342748,60.997313,42.100106,292.069488,196.626633,7.654565,2625.037316,4166.953713,5270.167864999999,41.143285999999996,10.046616,196.148223,361.438982,338.953698,26435.27874,3269.45599,13734.4421,415.977756,11.003437,434781.6727,951.5580869999999,70.804724,15.548335,37.555209000000005,107431.3386,167.922015,52.385928,304.26895099999996,75.82803299999999,33.967131,3445.0325700000003,1427.3371300000001,27.269387,1762.4635449999998,9096.493444,2191.836789,666.186343,2058.838726,2258.814231,4191.831048,9.807411,9355.074211,482.95519800000005,486.30407,2750.62002,10.525027,12.199463,3.109667,10833.84045,250.447792,429.612449,2830.03613,6284.876111,2.392051,19.136412,189.689684,1.674436,60.279697999999996,18.897207,18.179591000000002,27.508591999999997,132.04124299999998,27.030182,220.30794300000002,41.621696,18.897207,15.78754,162.898707,14.113104000000002,127.73555,65.78141600000001,12.677873,362.15659700000003,8.850591,6.697744,8.850591,8.132975,25.116541,26.790977,5.023308,1.196026,8.611385,424.58914100000004,84.439418,627.435108,376.269701,5.262512999999999,600.4049259999999,34.206336,26.551771999999996,3.5880769999999997,29.422233000000002,212.414173,36.359183,142.087859,46.166594,6.458539,5.980129,6.458539,321.252516,65.78141600000001,6.936949,470.99494000000004,68.173468,58.366057,4.544898,42.339312,152.852091,3.348872,29.661439,6.697744,2.392051,40.425670000000004,8.132975,11.003437,707.568834,76.306443,104.05424000000001,12.199463,153.569706,13.873899,50.472287,19.614822,16.505155,233.225021,10.764232000000002,151.41686,17.940386,22.006874,53.342748,31.57508,9.807411,14.352309,276.281948,37.076798,16.026745000000002,6.458539,13.873899,39.229645,14.352309,1065.658943,1040.303197,436.788604,10634.821759999999,62.910954000000004,6999.860304000001,5.980129,22.724489000000002,58.605261999999996,546.583768,13132.36274
TCGA.98.A538.01,5340.8030579999995,10757.65172,5589.485534,9655.123833,2693.882278,450.136629,550.730291,14.141815,5237.807954999999,458.40825599999994,546.461064,3685.1434369999997,7061.568391,35.221123,22696.81204,14.408641000000001,19.478348,649.7229940000001,41.09131,25127.6032,9092.919994,33.08651,1.60096,352.744886,548.328851,48.028804,1597.224575,676.405663,7.204321,124.34123799999999,95.52395600000001,47.495151,6.670667,12.540855,29.617763,1259.955637,59.502352,36.822083,65.105713,181.44215,6.937494,61.103312,15.742775,707.357559,3460.208536,2857.980693,38579.93768,6.937494,1481.154965,2.134614,111.26673000000001,757.5209769999999,76906.65682,105.93019699999999,334.600671,563.271146,2269.894665,179.57436299999998,5.3365339999999994,365.552567,112.867691,474.417858,374.891502,25.615362,587.552375,1445.133361,651.590781,185.444551,54.699472,10916.947259999999,8156.625133,88.586462,288.439654,5.8701870000000005,16.810082,422.653479,188.37964399999998,140.084013,92.855689,30.418243,30.68507,41.09131,113.401344,670.268649,8.538454,2012.673734,3146.15352,3827.8957170000003,40.557657,4.269227,115.00230400000001,1344.0060449999999,1029.684203,14192.77855,83535.16549,7838.30089,262.02381099999997,67.77398000000001,409487.9836,6462.2756420000005,38.156217,5.8701870000000005,30.68507,85596.40168,264.692078,96.858089,533.92021,71.242727,22.146615,3483.422458,1236.208062,26.682669,2148.755347,9831.229448999999,1447.801628,655.593181,1812.8205420000002,2048.428511,5815.754569,20.012002,5991.593358,525.648582,539.256744,3167.766482,26.415841999999998,17.610561999999998,6.670667,7165.097148000001,291.90840099999997,408.77849100000003,3878.5927880000004,11298.77625,11.206721,23.747576000000002,452.53806900000006,2.6682669999999997,51.230725,24.281229,39.223524,25.882189,111.26673000000001,24.814882,304.982908,50.163418,135.014306,19.211522,215.32914,30.68507,165.966202,6.670667,23.480749,296.711281,8.805280999999999,14.141815,25.882189,4.536054,12.274028,14.675467999999999,8.271627,15.209121,5.8701870000000005,843.705999,32.28603,196.117618,1477.9530439999999,5.069707,604.362456,48.562458,15.742775,8.004800999999999,21.079309,185.978204,73.91099399999999,86.18502099999999,205.723379,7.471147,3.7355739999999997,21.079309,27.216323,145.9542,14.141815,220.39884700000002,88.853288,8.538454,1.60096,17.877388,692.4152650000001,7.737974,122.740278,12.274028,13.074508,38.423044,12.540855,8.271627,1607.0971630000001,191.047911,88.853288,16.810082,1134.813919,2.40144,92.322035,47.761978000000006,5.8701870000000005,122.206625,8.538454,152.891694,20.812482,27.749976,67.240326,25.081709,10.406241,50.963898,1429.92424,31.752376,17.076908,5.3365339999999994,36.28843,18.944695,10.673067999999999,4346.606804999999,4354.077952000001,283.36994599999997,7107.462581999999,85.918195,9471.547069,24.281229,28.283628999999998,37.355737,791.407967,8870.920187
TCGA.98.A539.01,8557.782859,17086.188159999998,8681.234637000001,13340.38395,628.151693,390.82060099999995,1085.15433,25.581585,11328.681120000001,529.62133,454.692042,4834.589472,5840.358367,47.037108,23894.68573,11.883059,7.591953999999999,441.488644,48.192405,15369.911369999998,1397.909836,14.523739,8.087082,361.773124,413.101336,3.9610199999999995,2828.333041,543.154813,5.116317,67.502376,51.658297,11.057846000000001,13.533484,13.038356,9.572464,680.965287,100.84095699999999,87.472516,153.654552,133.354327,23.931160000000002,29.377562,38.784984,1151.171323,1361.60049,2006.2564300000001,60241.82685,146.22763999999998,1714.6263620000002,2.145552,125.762372,2086.136993,20691.8713,69.64792800000001,328.10445699999997,503.379575,1302.680323,246.07834300000002,2.8057220000000003,354.84134,204.322595,221.32197000000002,392.305983,13.203399,868.123464,2535.3826329999997,468.390568,380.09283999999997,62.551101,18731.49668,8634.032486,209.60395400000002,228.08871200000002,1.9805099999999998,18.649801,324.96865,164.712399,190.293984,207.458402,38.124814,44.396428,32.183284,81.200902,540.1840490000001,6.766742,1449.733176,2297.391372,2725.016446,42.911046,7.756997,171.809225,409.80048700000003,422.838843,6694.618262,23603.71583,7490.783203,527.64082,8.582208999999999,501419.6954,2152.4840710000003,48.357448,15.018866000000001,67.007248,97618.33794,341.802984,87.472516,1205.1402150000001,214.390186,116.519993,3046.6842469999997,1151.66645,25.2515,2397.242074,7177.0374409999995,2014.1784699999998,668.917186,2711.813048,2980.832296,2780.470721,7.922039,7831.760974,425.97465,432.08122199999997,1752.916218,7.426912,53.473765,3.4658919999999998,18612.831130000002,436.867454,642.840474,3652.2251189999997,6291.254432,3.7959769999999997,24.921415,266.873696,5.116317,27.727137,16.834332999999997,12.048100999999999,25.416542,76.249627,23.436033,772.398823,47.697278000000004,20.795353,20.300225,190.78911100000002,12.048100999999999,188.808601,62.055974,17.989631,344.608706,10.232634,5.116317,14.688781,7.426912,31.193029,29.872690000000002,6.601699000000001,0.8252120000000001,4.4561470000000005,675.683928,87.637559,1977.869123,719.750271,4.291105,482.254137,35.979261,16.834332999999997,6.436657,20.795353,178.575967,61.560846,188.31347399999999,70.638183,5.776487,8.747252,15.018866000000001,1115.852232,335.366327,5.116317,355.006382,41.260621,188.973644,3.30085,23.766118,213.730016,7.591953999999999,34.163794,12.213144,4.951275,43.406172999999995,11.387931,10.727761,717.769761,160.58633700000001,79.550477,13.533484,187.158176,270.504631,102.821467,22.445778,9.077337,203.002255,4.291105,118.50050300000001,22.775863,19.144928,77.239882,22.61082,10.067591,16.504248,229.078967,24.59133,13.863569,5.116317,21.620565,16.339206,12.543229,1045.214049,1038.4473070000001,417.392441,8458.427284000001,74.599203,6108.222318,10.727761,39.775239,49.84283,143.586961,9094.170931
TCGA.98.A53A.01,9980.764226000001,19578.88385,9778.852132,21728.376930000002,3755.376674,992.6167949999999,871.657802,20.238275,10648.15665,659.391242,541.726852,3326.607637,13108.28371,41.888523,41343.97208,20.708933,83.306388,1773.437688,152.022392,24180.03217,914.958297,54.596277,2.353288,499.36767199999997,649.9780910000001,63.068113000000004,3773.7323189999997,313.457935,7.059863000000001,262.626919,209.442614,84.247703,8.001178999999999,24.003535999999997,32.475372,2621.091954,312.045963,98.36743,74.363895,101.662033,15.061042,23.06222,21.650248,697.043847,2950.552246,2793.8232780000003,31852.221060000003,15.061042,502.662274,7.530521,166.612776,1288.6604,76965.21888,172.731325,1150.2870779999998,654.684666,5291.132294,351.11054,29.180769,476.77610899999996,251.331137,785.998126,721.988698,31.534057,2998.559317,2935.020547,3256.47966,1170.99601,154.37568000000002,10923.491320000001,6369.408765,170.378037,732.343164,5.177233,53.184304000000004,445.24205199999994,1189.3516550000002,236.27009500000003,117.66439,234.387465,255.56705499999998,27.298139000000003,387.351172,1002.9712609999999,13.178412,1196.411518,1881.6889260000003,2204.560013,155.787652,26.827481,383.585912,3048.449019,2237.9767,11838.44962,5365.025531,51529.00168,1693.8965600000001,56.00825,312034.6668,2038.888552,25.886166,4.235918,52.713646999999995,70498.384,412.296023,114.84044499999999,181.67381799999998,373.70210299999997,65.89205799999999,3697.015137,2686.513355,54.12561899999999,3567.11365,24472.31051,1562.5831,492.77846600000004,2113.7231039999997,4258.5096060000005,6853.244737000001,1.411973,6860.775258,534.196331,536.549619,3543.580772,51.772332,162.84751599999998,2.823945,8910.959590999999,539.373564,834.005197,6656.509877,18494.48884,6.1185480000000005,77.658497,410.88405,5.647891,80.011785,22.120905,33.416686999999996,57.89088,182.61513300000001,16.002357,633.975734,46.595098,120.488335,25.886166,240.035356,36.711290000000005,134.137405,15.061042,21.650248,586.4393200000001,14.590384,11.295781,15.061042,6.1185480000000005,21.650248,21.17959,4.235918,4.706576,3.294603,2043.595127,70.59863399999999,1319.723799,794.469962,4.706576,342.638704,45.183126,10.825124,4.706576,16.473015,363.818294,56.47890699999999,167.554091,378.87933599999997,0.47065799999999997,1.88263,27.298139000000003,64.009428,681.512147,19.296960000000002,513.9580559999999,53.184304000000004,18.355645000000003,2.353288,14.590384,272.981385,1.88263,38.593920000000004,8.471836,3.76526,86.60099100000001,4.235918,4.235918,884.3655560000001,333.69621,144.96252900000002,34.828659,434.88758600000006,42.35918,79.541128,41.888523,32.004714,239.564698,13.178412,427.35706500000003,50.831016999999996,17.41433,76.246525,51.772332,11.766439,61.185483,734.6964519999999,104.015321,10.354466,8.001178999999999,93.190197,73.422579,8.471836,5606.943517000001,5612.12075,1074.040553,29493.756019999997,233.44615,24580.09109,17.41433,23.532878,75.775867,1209.58993,18538.73065
